prof_id,course_id_1
4146,3734
4145,3735
10825,3735
4146,3735
4145,3736
10825,3736
4146,3736
4145,3737
10825,3737
4146,3737
34,3737
3659,1306
6812,3244
12308,2794
12308,2375
6796,2375
12308,2157
12308,1022
12308,113
12308,4
12308,401
6796,401
12308,398
12308,118
6796,118
1557,3739
9820,3739
12308,3739
1557,374
12308,374
1557,3741
1557,3742
4734,3743
19,3743
1723,3239
14433,3744
8514,1852
1363,35
1363,3508
1363,3517
23,3745
1363,3745
1265,3493
64,55
1031,3496
67,3497
1394,3498
14416,167
2171,3499
1037,3501
2894,3506
15089,3507
23,3746
21,644
2171,3511
5683,3749
15993,3749
5683,375
15993,375
6367,3751
7843,3748
7843,3747
7843,3752
2894,3513
1265,3514
1265,3515
8249,3753
12425,3754
13886,3755
10334,3756
3857,3757
3844,3758
8308,376
1570,3761
3569,3762
2328,3763
12405,3763
4322,3764
12405,3764
10229,3765
2328,3765
12405,3765
9769,3766
13441,3767
8308,3767
2773,3658
13441,3768
10103,172
1037,3523
1394,3524
23,3769
23,377
7104,377
15090,1339
8308,3768
16,3771
2255,3771
1037,2833
2894,609
74,3298
1394,2573
1363,163
2894,984
1037,61
4145,3772
7892,3772
4146,3772
1394,171
52,3772
4793,3772
4275,734
15295,734
4275,736
15295,736
15889,174
7104,428
4322,3773
12405,3773
5734,2366
15295,214
6531,3774
4145,3775
4146,3775
9866,3775
5736,3775
10489,3775
14416,1982
14416,229
16,3776
21,3776
14416,3776
12405,455
4145,3777
7892,3777
4146,3777
4145,3778
914,3778
4146,3778
4145,3779
914,3779
4146,3779
4145,3781
5331,3781
4146,3781
4145,3782
3997,3782
4146,3782
4145,3783
7964,3783
67,3783
23,3783
4146,3783
4145,3784
13373,3784
4146,3784
4145,3785
7892,3785
4146,3785
4145,3786
15923,3786
4146,3786
4145,3787
5331,3787
4146,3787
4145,3788
3997,3788
4146,3788
4145,3789
3997,3789
4146,3789
4145,379
7892,379
4146,379
15785,91
7696,1711
7696,692
10271,692
34,694
12240,3792
9775,2084
3461,3793
9903,3793
9830,3794
8627,3794
10393,3794
8627,3795
10393,3795
12916,3241
33,3796
2221,3796
78,3491
7885,254
14677,3797
16105,3759
11934,17
11087,3798
4734,3798
11087,3799
4734,3799
11087,38
4734,38
19,3799
8249,3801
2171,3522
7,3802
16128,2981
9405,356
16128,297
104,3803
2221,3803
13805,3803
104,3804
104,3805
16128,3804
13805,3804
13805,3805
16128,3805
16128,3292
16128,3559
105,3806
105,3807
87,356
14677,3808
12286,3808
14677,3809
9927,55
9218,55
83,381
83,3811
13609,3812
11829,792
15397,3813
55,3813
1816,3813
13609,3814
15397,3815
55,3815
1816,3815
33,3816
914,3816
33,3817
12012,3817
914,3817
13609,3818
13609,3819
13609,382
16128,1316
6606,3821
25,3821
25,3822
13791,158
1397,3823
16223,3824
12904,3824
55,2961
6531,3825
105,3825
85,3826
7907,3826
34,3826
33,1017
33,635
33,3827
7840,3827
33,3828
7840,3828
33,3829
7840,3829
33,383
7840,383
33,3831
7840,3831
12904,1141
12904,1942
33,3832
12904,1955
10298,3832
12904,1143
33,3833
10298,3833
33,3834
12012,3834
914,3834
12761,3684
13065,3684
12585,3835
7843,3835
33,3836
9885,3836
33,3837
10076,3837
33,3838
10076,3838
1265,3495
6526,384
33,3841
3997,3841
16231,3825
16272,3702
1355,3842
55,3842
9218,3842
9927,3842
1355,3843
55,3843
9218,3843
9927,3843
1355,3844
55,3844
9218,3844
9927,3844
1355,3845
55,3845
9218,3845
9927,3845
1355,3846
55,3846
9218,3846
9927,3846
33,1525
34,3847
3495,3847
85,684
33,3848
33,3849
33,385
33,3851
12024,3852
3908,3852
6332,3852
2773,3855
74,3855
10379,3856
1220,3857
5756,3857
3934,3857
75,3857
33,3858
15889,2749
26,3674
12302,3859
3908,3859
6332,3859
103,274
7668,3325
33,386
3148,386
33,3861
10444,3861
33,3862
10444,3862
33,3863
10444,3863
33,3864
10444,3864
33,3865
10489,3865
33,3866
9445,3866
9866,3866
9866,3865
33,3867
10444,3867
9866,3867
33,3868
914,3868
33,3869
914,3869
33,387
5331,387
33,3871
88,3871
12405,3766
2564,3872
5890,3872
15908,3873
7018,3873
12539,3873
15166,3873
16320,3873
15925,3007
4608,3007
1876,3872
3908,3874
6332,3874
3908,3875
6332,3875
6149,3876
55,3877
9927,3877
9218,3877
16272,3009
1397,3878
14,3878
6531,3879
8308,388
9927,388
1816,388
55,388
1816,3877
16337,3877
15090,96
2739,3881
10393,3334
16332,3334
3521,3882
12904,3883
9872,3816
33,3884
914,3884
14035,3884
914,3864
914,3863
914,3862
914,3861
5855,3882
6299,3885
6526,3885
15542,3882
15908,2079
3521,3835
5855,3835
7959,3835
15542,3835
9771,254
6531,2395
6531,9
5470,3886
13820,3887
5470,3888
914,379
33,3889
3148,3889
5470,3891
14550,1208
13795,3228
14430,2874
6606,3892
16332,3892
1557,2529
4145,3841
4145,3869
4145,3868
4145,387
4145,3354
4145,2762
4208,1161
16360,3892
15993,882
33,3893
7840,3893
6367,3895
3858,3896
16372,3851
16372,385
16372,3849
16372,3848
5853,3897
4803,3898
33,3899
9872,3899
2221,235
33,39
12993,39
33,3901
13104,3901
33,3902
9992,3902
14711,41
7019,41
14751,41
25,3903
8022,3903
12024,3903
6606,3903
13759,3903
14418,3903
7018,3904
11016,1631
12073,857
62,3903
10780,3903
10613,3903
10768,3903
10465,3903
11620,3903
13686,3903
15,3905
15526,3904
10151,3904
16133,41
16133,1294
16392,3906
6606,3907
6531,3909
12548,3909
12618,3909
6531,391
12636,391
7843,3685
13144,3685
12703,3685
1816,72
55,72
1723,72
9927,72
2221,1566
34,1789
16360,293
6531,3855
16375,48
7843,3912
10825,272
11087,3913
16375,685
16375,698
16375,682
16375,683
16375,1161
16375,684
16375,681
16375,2043
16375,1738
16375,686
16375,1711
16375,3598
16375,2363
16375,692
16375,693
16375,1869
16375,856
16375,2335
16375,694
16375,695
16375,637
16375,437
8427,3914
5756,3914
3934,3914
3940,3914
79,1737
12413,3915
12128,3907
12128,3915
5839,2957
70,2898
9813,422
9813,2387
14354,343
97,3147
12308,1238
5240,375
5240,3749
5240,1663
5240,1661
12904,3916
12904,3917
2894,45
64,3227
1394,598
2894,48
64,3019
1031,3503
2171,44
3503,1338
1394,67
1394,2747
2894,63
1037,46
1037,54
1363,1315
10103,2575
1037,1337
1363,1952
1394,164
2171,909
1312,717
7104,1949
15295,1749
15295,1346
15295,3085
6332,3328
15295,3357
15295,1661
15295,1663
1031,2431
67,2431
14416,2849
16409,3917
16409,3916
8308,3918
55,3918
1816,3918
9927,3918
86,3497
10021,227
7843,3919
1397,392
1876,3921
12974,3921
14370,3921
5756,3922
3934,3922
88,3922
13609,3923
16413,2852
16413,458
16413,153
16413,2851
4229,3926
15908,3926
16417,2832
16417,607
3908,3927
6332,3927
3908,3928
6332,3928
3908,3929
6332,3929
15542,2463
3908,393
6332,393
6299,3931
5972,3931
4734,3913
16421,3278
7843,2463
55,3087
1816,3087
11853,3087
6333,3087
1816,27
1723,27
55,27
55,3084
1816,3084
11853,3084
6333,3084
55,2804
1816,2804
11853,2804
6333,2804
6333,3005
55,3005
1816,3005
11853,3005
6149,913
14418,343
11016,343
4145,3932
4793,3932
52,3932
7892,3932
105,3933
105,3934
109,3934
985,3934
12240,257
12904,3936
16422,55
12904,3937
12904,3938
12904,3939
12904,394
6606,3941
16332,3941
6606,3942
16332,3942
8514,3943
16332,3943
16360,3943
51,3943
10393,3943
7083,1631
56,2611
4145,3947
7892,3947
4146,3947
16424,3087
16424,3213
16424,3099
16424,3084
16424,3005
16424,2804
4145,3948
4145,3949
91,395
11755,395
91,3951
11755,3951
91,3952
11755,3952
16414,1865
4145,3955
4145,3956
12585,3685
9827,3957
2451,3957
12240,3958
12240,3959
12240,396
12240,3961
12240,3962
12240,3963
16422,2354
6531,3964
53,1529
23,1626
67,1626
23,3956
67,3956
12904,3965
9827,3966
15961,3966
9827,3967
105,2418
12313,3446
16332,3445
16414,78
7964,3956
4145,3968
16436,3968
4146,3968
4145,3969
16437,3969
4146,3969
914,3955
4146,3955
5331,3948
4146,3948
10825,3949
4146,3949
16438,3595
16413,647
16413,2404
4145,397
9866,397
